109	138	
160	146	
142	106	
92	126	
119	152	
167	113	
133	114	
88	153	
125	124	
168	106	
125	147	
87	135	
137	103	
166	139	
115	146	
90	104	
145	128	
163	152	
105	110	
94	117	
155	154	
157	120	
98	107	
100	150	
164	130	
149	102	
93	144	
110	142	
165	102	
136	136	
89	149	
126	104	
166	125	
123	154	
90	110	
137	115	
162	155	
109	119	
96	108	
154	152	
152	129	
97	102	
108	147	
161	138	
138	100	
93	140	
126	146	
164	101	
121	131	
93	152	
142	106	
159	123	
106	155	
102	111	
157	115	
143	156	
94	117	
122	108	
163	154	
124	125	
92	104	
137	150	
160	132	
105	101	
103	146	
155	141	
147	100	
92	141	
117	145	
165	100	
128	134	
90	150	
140	103	
160	128	
102	152	
100	105	
161	123	
147	155	
89	110	
119	117	
168	155	
121	115	
88	113	
147	155	
160	118	
98	109	
104	154	
164	122	
138	106	
86	153	
133	126	
168	104	
110	150	
95	130	
155	103	
152	148	
90	134	
116	101	
169	147	
125	136	
88	102	
144	145	
161	139	
98	101	
104	141	
165	142	
135	101	
87	141	
136	143	
166	101	
105	139	
98	144	
160	102	
142	138	
88	145	
129	101	
166	137	
109	146	
96	102	
161	136	
144	147	
88	101	
126	136	
168	146	
112	102	
96	136	
158	146	
146	102	
90	136	
126	146	
165	102	
111	136	
97	146	
156	101	
146	137	
87	145	
130	101	
167	139	
106	144	
97	100	
164	140	
143	142	
84	101	
132	142	
168	141	
101	100	
97	143	
169	138	
138	101	
82	145	
140	136	
169	101	
98	147	
100	133	
170	102	
132	150	
83	130	
147	103	
160	151	
91	126	
111	105	
172	154	
122	123	
88	107	
155	155	
151	118	
88	111	
123	157	
167	113	
111	115	
97	155	
160	109	
139	120	
89	155	
137	106	
160	125	
100	153	
110	102	
165	131	
120	149	
94	100	
151	138	
145	145	
91	99	
133	143	
160	139	
103	100	
109	148	
163	132	
124	101	
95	153	
151	125	
145	106	
93	156	
131	117	
163	112	
103	157	
107	110	
162	120	
126	155	
95	105	
149	129	
145	151	
93	100	
133	138	
156	144	
102	99	
116	146	
160	137	
120	100	
100	152	
155	126	
135	106	
94	156	
142	116	
150	113	
95	157	
126	107	
161	124	
108	154	
107	102	
162	135	
122	147	
96	98	
154	145	
140	136	
92	100	
141	153	
155	124	
93	107	
125	156	
166	113	
103	117	
105	157	
168	104	
120	131	
92	149	
158	99	
141	143	
85	139	
147	100	
157	152	
88	125	
126	107	
168	155	
96	113	
106	118	
173	155	
115	104	
90	133	
169	147	
135	100	
82	146	
152	133	
154	104	
82	154	
136	118	
168	113	
88	155	
117	107	
173	128	
100	149	
101	101	
176	142	
116	136	
89	103	
168	152	
136	120	
80	113	
156	156	
151	107	
79	128	
141	148	
163	101	
85	143	
125	134	
171	104	
95	153	
111	118	
173	116	
108	153	
97	105	
171	134	
119	143	
92	103	
166	147	
133	127	
85	108	
158	154	
143	111	
84	125	
151	149	
150	103	
83	142	
143	134	
158	104	
83	152	
135	116	
165	119	
88	153	
124	104	
171	138	
92	139	
116	102	
174	151	
98	120	
105	115	
176	153	
106	106	
99	134	
175	141	
115	101	
90	150	
174	122	
121	113	
89	154	
170	106	
128	133	
81	144	
170	101	
134	151	
81	123	
165	113	
140	156	
78	105	
160	134	
147	143	
77	100	
155	152	
154	120	
76	114	
151	155	
155	103	
77	138	
148	139	
160	101	
76	155	
144	115	
163	118	
78	154	
141	100	
162	143	
79	134	
141	103	
164	157	
79	109	
136	125	
165	150	
80	99	
136	148	
166	126	
79	109	
135	157	
166	103	
81	136	
135	142	
167	100	
83	155	
134	116	
164	118	
85	154	
137	99	
158	146	
85	131	
141	107	
157	158	
83	105	
146	133	
152	144	
84	99	
148	155	
151	117	
82	119	
154	153	
147	99	
81	147	
156	128	
143	108	
82	157	
162	102	
138	137	
84	140	
164	103	
132	157	
85	109	
169	127	
125	148	
89	99	
171	153	
117	119	
95	118	
176	153	
110	100	
99	147	
175	126	
102	110	
105	156	
176	102	
96	140	
113	133	
173	106	
89	157	
121	105	
171	135	
84	140	
132	102	
165	155	
82	110	
142	129	
156	144	
81	100	
150	155	
146	114	
83	124	
160	148	
135	100	
86	152	
167	116	
124	121	
93	150	
171	100	
111	151	
104	120	
172	119	
102	151	
111	99	
168	150	
96	122	
126	117	
160	153	
91	100	
137	148	
152	122	
91	116	
148	153	
139	99	
93	149	
158	123	
125	116	
101	152	
162	100	
110	150	
112	122	
161	116	
101	152	
126	99	
155	151	
94	119	
142	120	
145	151	
91	100	
152	152	
133	117	
97	121	
158	148	
116	100	
109	154	
162	113	
104	126	
122	145	
156	101	
95	156	
139	109	
146	131	
92	142	
151	103	
133	156	
97	105	
161	137	
117	135	
109	106	
161	157	
102	102	
126	144	
154	128	
94	112	
143	154	
140	99	
94	150	
159	120	
122	120	
103	149	
163	99	
104	156	
121	111	
158	128	
94	142	
142	102	
142	158	
92	102	
158	139	
123	133	
103	109	
165	156	
104	100	
121	149	
157	121	
94	118	
139	150	
147	98	
91	157	
158	108	
124	132	
101	141	
165	104	
105	158	
123	101	
158	145	
93	126	
145	113	
138	154	
96	98	
159	155	
114	110	
112	129	
159	143	
99	102	
137	159	
145	101	
95	145	
155	125	
120	113	
108	154	
161	97	
100	157	
132	108	
149	132	
93	140	
152	104	
127	158	
102	99	
165	150	
102	120	
125	119	
155	149	
88	98	
152	159	
134	102	
94	141	
169	131	
102	112	
120	155	
160	97	
87	157	
151	109	
134	132	
91	137	
171	104	
100	158	
121	97	
163	152	
84	115	
152	127	
135	143	
92	102	
171	159	
101	100	
122	149	
162	118	
85	121	
155	147	
131	100	
93	158	
173	101	
98	147	
126	122	
156	119	
85	147	
157	100	
124	159	
100	100	
173	145	
91	122	
136	121	
150	147	
84	101	
166	158	
114	101	
108	146	
170	119	
86	122	
149	145	
139	104	
89	157	
170	102	
102	150	
125	117	
157	126	
86	140	
160	106	
120	155	
106	99	
166	151	
89	112	
146	134	
138	134	
94	112	
168	153	
98	102	
129	154	
154	105	
87	139	
163	126	
111	120	
115	146	
163	103	
86	155	
155	103	
126	147	
100	115	
171	128	
90	136	
142	110	
142	151	
89	102	
173	154	
97	108	
129	140	
156	124	
82	121	
168	144	
107	105	
116	153	
166	102	
82	151	
164	112	
121	135	
102	129	
172	117	
83	148	
153	103	
130	154	
97	102	
172	149	
88	115	
147	132	
135	133	
94	115	
172	149	
92	101	
139	154	
144	102	
88	149	
175	115	
93	132	
135	133	
152	115	
84	150	
173	102	
96	156	
129	101	
158	150	
79	113	
176	134	
100	131	
123	117	
160	149	
76	102	
175	155	
103	98	
121	153	
163	109	
79	139	
169	125	
106	122	
118	145	
163	106	
80	154	
170	98	
106	156	
120	104	
160	146	
83	117	
169	129	
103	136	
124	113	
155	150	
88	100	
167	157	
101	100	
130	154	
149	105	
90	140	
167	123	
99	125	
136	141	
142	109	
95	153	
166	101	
93	157	
144	99	
134	150	
102	109	
166	141	
91	125	
150	124	
125	140	
107	110	
160	152	
92	99	
157	154	
113	98	
121	153	
153	109	
93	143	
163	121	
103	128	
133	136	
142	113	
95	146	
165	102	
96	154	
143	102	
130	156	
105	103	
161	147	
92	113	
154	138	
116	127	
121	123	
151	139	
93	112	
163	149	
101	103	
136	152	
139	101	
99	153	
168	107	
91	147	
151	113	
123	136	
111	126	
158	125	
88	136	
164	112	
106	145	
127	106	
147	154	
94	104	
169	154	
90	103	
150	150	
126	108	
108	141	
163	132	
87	119	
164	130	
104	123	
131	134	
142	127	
94	129	
169	126	
89	127	
155	129	
120	128	
114	129	
158	126	
85	128	
171	126	
95	129	
140	128	
134	129	
101	127	
170	128	
84	127	
164	128	
106	128	
128	128	
149	128	
88	127	
174	127	
86	127	
155	129	
117	128	
113	127	
162	128	
82	127	
174	128	
89	127	
149	129	
129	128	
103	128	
170	127	
80	128	
172	128	
95	128	
137	128	
138	128	
99	127	
172	128	
80	127	
170	129	
99	127	
131	128	
142	127	
96	128	
173	127	
82	128	
165	127	
103	128	
133	127	
144	128	
93	127	
173	128	
80	128	
169	128	
101	127	
130	128	
145	128	
95	128	
172	128	
78	128	
170	128	
102	128	
135	128	
139	128	
98	128	
169	128	
84	128	
166	128	
100	128	
139	128	
131	128	
109	128	
158	128	
90	128	
167	128	
94	128	
149	128	
116	128	
124	128	
147	128	
96	128	
163	128	
88	128	
163	128	
102	128	
139	128	
131	128	
109	128	
159	128	
88	128	
168	128	
91	128	
155	128	
111	128	
126	128	
148	128	
95	128	
169	128	
83	128	
169	128	
96	127	
146	128	
125	127	
112	128	
156	128	
88	128	
171	128	
84	128	
163	128	
106	128	
137	127	
132	128	
106	128	
160	128	
91	128	
169	128	
91	128	
158	128	
107	128	
138	128	
132	128	
107	128	
157	128	
90	128	
170	128	
87	128	
165	128	
101	128	
140	128	
128	128	
110	128	
157	128	
88	128	
173	128	
82	128	
169	128	
99	128	
146	128	
125	127	
112	128	
154	128	
91	128	
172	128	
82	128	
170	128	
93	128	
152	127	
114	128	
126	127	
144	128	
101	127	
165	128	
84	128	
172	128	
87	128	
163	128	
102	128	
139	128	
127	128	
116	128	
150	128	
96	128	
164	128	
86	128	
170	128	
90	128	
155	128	
109	128	
134	128	
133	128	
112	128	
150	128	
95	128	
165	128	
89	127	
165	128	
92	127	
155	128	
110	128	
138	128	
125	128	
118	128	
144	128	
104	128	
158	128	
94	128	
161	128	
95	128	
159	128	
101	128	
144	128	
117	128	
131	128	
132	128	
115	128	
147	128	
101	128	
156	128	
98	127	
159	128	
98	127	
155	128	
104	127	
144	128	
117	128	
132	128	
130	128	
120	128	
143	128	
105	128	
150	128	
100	128	
158	128	
100	128	
155	127	
100	128	
154	127	
101	128	
138	127	
139	128	
113	127	
138	128	
110	127	
143	128	
125	128	
132	128	
122	128	
122	128	
131	128	
128	128	
131	128	
128	128	
121	128	
129	128	
123	128	
139	128	
119	128	
139	128	
112	128	
137	128	
119	128	
139	128	
122	127	
134	128	
121	127	
130	128	
126	127	
130	128	
130	128	
123	128	
130	128	
124	128	
129	128	
126	128	
130	128	
128	128	
125	128	
128	128	
124	128	
132	128	
124	128	
131	128	
124	128	
130	128	
126	127	
129	128	
128	127	
125	128	
129	128	
125	128	
129	128	
125	128	
130	128	
125	128	
128	128	
129	128	
124	128	
131	128	
126	127	
129	128	
126	127	
128	128	
126	128	
127	128	
127	128	
126	128	
130	128	
126	128	
131	128	
124	128	
130	128	
125	128	
130	128	
126	128	
130	128	
126	128	
125	127	
128	128	
125	128	
130	128	
126	128	
129	128	
125	128	
130	128	
126	128	
129	128	
126	128	
125	128	
128	128	
126	128	
131	128	
125	128	
130	128	
125	128	
131	128	
125	128	
130	128	
126	128	
128	128	
128	128	
126	128	
127	128	
126	128	
132	128	
126	128	
128	128	
126	128	
130	128	
125	128	
128	128	
126	128	
128	128	
128	128	
126	128	
126	128	
126	128	
130	128	
126	128	
129	128	
126	128	
127	127	
126	128	
129	127	
127	128	
126	127	
128	128	
127	127	
126	128	
126	128	
128	128	
127	127	
128	128	
129	128	
126	128	
125	128	
128	128	
130	128	
127	128	
128	128	
126	128	
127	128	
126	128	
128	127	
127	128	
128	128	
127	128	
128	128	
126	128	
127	128	
128	128	
128	128	
126	128	
126	128	
128	128	
128	127	
128	128	
128	127	
126	128	
128	127	
126	128	
128	128	
126	128	
127	128	
126	128	
129	128	
126	128	
129	128	
125	128	
126	128	
129	128	
127	128	
128	128	
128	128	
127	128	
128	127	
126	128	
128	127	
127	128	
128	127	
126	128	
128	128	
125	128	
128	128	
127	128	
127	128	
126	128	
127	128	
127	128	
128	127	
126	128	
128	128	
126	128	
128	128	
126	128	
128	128	
127	128	
127	128	
128	128	
128	128	
126	128	
127	127	
126	128	
128	128	
126	128	
129	128	
126	128	
129	128	
126	128	
127	128	
126	128	
127	128	
127	128	
128	128	
128	128	
126	128	
127	128	
128	128	
126	128	
128	128	
126	128	
126	128	
126	128	
129	128	
128	128	
128	128	
127	128	
127	128	
126	128	
128	128	
127	128	
126	128	
128	128	
126	128	
127	128	
127	128	
127	128	
129	128	
126	128	
127	127	
126	128	
127	127	
128	128	
128	127	
128	128	
127	128	
126	128	
127	128	
126	128	
128	127	
128	128	
128	127	
127	128	
126	128	
127	128	
127	128	
127	128	
128	128	
128	128	
127	128	
128	128	
126	128	
127	128	
129	128	
127	128	
128	128	
128	128	
128	127	
126	128	
126	127	
126	128	
129	127	
126	128	
127	127	
128	128	
127	127	
128	128	
127	127	
126	128	
128	128	
127	128	
127	127	
126	128	
129	128	
128	128	
128	128	
127	128	
127	128	
126	128	
128	127	
127	128	
127	127	
127	128	
128	127	
127	128	
128	127	
128	128	
127	127	
127	128	
127	128	
127	128	
127	128	
128	128	
128	128	
128	128	
127	127	
126	128	
126	127	
128	128	
127	128	
128	128	
127	128	
127	128	
127	127	
128	128	
128	128	
128	128	
128	128	
126	128	
129	127	
126	128	
128	127	
126	128	
128	127	
126	128	
127	127	
127	128	
127	127	
129	128	
128	128	
127	128	
127	127	
127	128	
127	127	
127	128	
128	127	
126	128	
128	128	
126	128	
128	128	
126	128	
128	128	
126	128	
128	127	
126	128	
126	127	
128	128	
128	127	
128	128	
126	128	
128	128	
128	128	
125	128	
128	128	
126	128	
129	127	
126	128	
130	127	
125	128	
127	128	
127	128	
128	127	
127	128	
128	127	
126	128	
128	127	
128	128	
128	127	
126	128	
128	128	
126	128	
127	128	
127	128	
128	128	
126	128	
128	127	
127	128	
126	127	
127	128	
127	127	
128	128	
128	127	
128	128	
127	128	
126	128	
128	128	
126	128	
128	128	
126	128	
128	127	
126	128	
128	127	
126	128	
127	127	
128	128	
128	127	
126	128	
128	127	
128	128	
129	127	
126	128	
127	127	
128	128	
127	127	
128	128	
126	127	
128	128	
128	128	
127	128	
126	128	
126	128	
129	128	
127	128	
128	128	
128	128	
128	128	
127	128	
128	127	
126	128	
129	127	
128	128	
127	127	
126	128	
126	127	
127	128	
128	127	
128	128	
128	127	
126	128	
128	127	
127	128	
128	128	
127	128	
127	128	
126	128	
128	127	
128	128	
127	128	
128	128	
127	128	
128	128	
128	128	
128	128	
127	128	
126	128	
128	127	
127	128	
129	127	
126	128	
129	127	
127	128	
126	127	
128	128	
127	127	
128	128	
126	128	
126	128	
128	128	
126	128	
128	128	
128	128	
128	128	
126	128	
128	128	
126	128	
128	128	
126	128	
128	128	
126	128	
127	128	
128	128	
128	128	
128	128	
126	128	
127	128	
126	128	
127	128	
128	128	
127	128	
128	128	
127	128	
128	128	
127	128	
127	127	
128	128	
126	127	
126	128	
128	128	
128	128	
126	128	
128	128	
127	128	
128	128	
126	128	
128	128	
128	128	
127	129	
127	128	
127	128	
127	128	
128	128	
126	128	
127	128	
127	128	
128	128	
127	128	
127	128	
127	128	
127	128	
128	128	
127	128	
131	128	
126	128	
128	127	
126	128	
128	128	
126	128	
126	127	
128	128	
128	127	
126	128	
128	127	
127	128	
128	127	
126	128	
128	127	
126	128	
128	128	
128	128	
127	128	
128	128	
126	128	
127	128	
127	128	
128	128	
129	128	
127	128	
126	128	
128	128	
127	128	
128	128	
128	128	
127	128	
127	128	
127	128	
127	127	
128	128	
128	128	
126	128	
128	128	
126	128	
128	128	
127	128	
127	128	
127	128	
127	128	
128	128	
128	128	
128	128	
128	128	
126	128	
126	128	
126	128	
128	128	
127	128	
127	128	
126	128	
127	128	
128	128	
127	128	
126	128	
127	128	
128	128	
129	128	
128	128	
126	128	
128	128	
127	128	
128	128	
128	128	
128	128	
126	127	
127	128	
128	127	
126	128	
128	128	
126	128	
128	128	
127	128	
128	128	
127	128	
129	128	
126	128	
129	128	
126	128	
128	128	
127	128	
128	127	
126	128	
127	128	
126	128	
129	128	
127	128	
127	128	
127	128	
126	128	
128	128	
128	128	
128	128	
128	128	
125	128	
128	128	
126	128	
126	128	
128	128	
127	128	
126	128	
127	128	
127	128	
129	128	
128	128	
128	128	
125	128	
128	128	
126	128	
128	128	
128	128	
128	128	
127	128	
128	127	
126	128	
127	127	
126	128	
129	128	
128	128	
128	127	
128	128	
126	127	
128	128	
126	128	
128	128	
127	128	
128	128	
126	128	
128	128	
128	128	
128	128	
128	128	
128	128	
125	127	
128	128	
130	128	
127	128	
126	127	
128	128	
127	128	
128	128	
128	128	
126	128	
128	128	
126	128	
128	128	
127	129	
128	128	
129	128	
126	128	
127	128	
128	128	
127	128	
128	127	
126	128	
128	127	
127	128	
128	128	
127	128	
127	128	
127	128	
128	128	
127	128	
128	128	
126	128	
128	128	
128	128	
127	128	
127	128	
127	128	
129	128	
128	128	
126	128	
127	127	
127	128	
128	127	
128	128	
128	128	
128	128	
126	128	
127	128	
127	128	
129	128	
127	128	
127	128	
128	128	
128	128	
128	127	
128	128	
127	128	
128	128	
128	128	
128	128	
126	128	
127	128	
129	128	
127	128	
128	128	
127	128	
128	128	
126	128	
128	128	
128	128	
128	128	
126	128	
127	128	
127	128	
129	128	
127	128	
127	128	
127	128	
128	128	
128	128	
128	128	
128	128	
126	128	
128	128	
126	128	
128	128	
128	128	
128	128	
128	127	
125	128	
129	127	
127	128	
129	128	
126	128	
129	128	
126	128	
127	128	
126	128	
129	128	
126	128	
126	128	
127	128	
128	128	
126	128	
127	128	
127	128	
127	128	
127	128	
129	128	
127	128	
126	128	
128	128	
126	128	
128	128	
128	128	
128	128	
125	128	
128	128	
128	128	
128	128	
126	128	
128	128	
126	128	
128	128	
128	128	
126	128	
128	128	
128	128	
127	128	
125	128	
128	128	
128	128	
128	127	
126	128	
127	127	
127	128	
128	128	
128	128	
127	128	
127	128	
127	128	
126	128	
128	128	
128	128	
127	128	
127	128	
128	128	
126	128	
127	128	
128	128	
127	128	
126	128	
129	128	
126	128	
128	128	
128	128	
128	128	
127	128	
127	127	
126	128	
128	128	
127	128	
127	128	
128	128	
127	128	
127	128	
127	128	
127	128	
128	128	
127	128	
128	128	
127	128	
126	128	
128	128	
127	128	
127	128	
128	128	
126	128	
128	127	
126	128	
128	128	
128	128	
126	128	
128	128	
126	128	
128	128	
126	128	
127	128	
128	128	
126	128	
128	128	
126	128	
128	128	
128	128	
128	128	
127	128	
127	128	
126	128	
128	128	
128	128	
126	128	
128	128	
127	128	
128	128	
128	127	
126	128	
126	128	
128	128	
128	128	
128	128	
126	128	
127	128	
126	128	
127	128	
129	128	
128	128	
127	128	
126	128	
128	128	
126	128	
129	128	
128	128	
128	128	
127	128	
128	128	
126	128	
128	128	
126	128	
129	128	
126	128	
127	128	
128	128	
128	128	
128	128	
128	127	
128	128	
128	128	
126	128	
128	128	
128	128	
128	128	
128	128	
126	128	
128	128	
127	128	
127	128	
128	128	
126	128	
128	128	
126	128	
128	128	
126	128	
128	128	
126	128	
128	128	
126	128	
127	128	
128	128	
128	128	
128	128	
126	128	
127	128	
128	128	
126	128	
128	128	
128	128	
128	128	
127	128	
128	128	
127	128	
128	128	
128	128	
129	128	
126	128	
128	128	
127	128	
127	128	
127	128	
128	128	
128	128	
126	128	
127	128	
128	128	
128	128	
126	128	
128	128	
126	128	
127	128	
128	128	
128	128	
128	128	
127	128	
128	128	
127	128	
128	128	
126	128	
127	127	
128	128	
128	128	
128	128	
128	127	
126	128	
126	128	
126	128	
129	128	
127	128	
128	128	
128	128	
127	127	
127	128	
125	128	
127	128	
127	127	
129	128	
127	127	
127	128	
126	127	
126	128	
128	127	
128	128	
127	127	
128	128	
128	128	
126	128	
126	127	
128	128	
128	127	
127	128	
129	128	
126	128	
128	128	
128	128	
128	128	
126	128	
128	128	
126	128	
128	128	
126	128	
128	128	
128	128	
125	128	
128	128	
127	127	
127	128	
126	128	
129	128	
126	128	
128	128	
127	127	
126	128	
128	128	
127	128	
128	128	
126	128	
127	128	
128	128	
126	128	
128	128	
129	128	
126	128	
128	128	
127	128	
128	128	
127	128	
128	128	
126	128	
128	128	
127	128	
127	127	
127	128	
126	128	
128	128	
127	127	
127	128	
129	127	
128	128	
127	127	
128	128	
126	128	
127	128	
128	128	
128	128	
127	128	
126	128	
129	128	
127	128	
126	127	
128	128	
127	127	
128	128	
128	127	
127	128	
126	128	
128	128	
128	128	
126	128	
129	128	
128	128	
128	128	
127	128	
128	128	
129	128	
126	128	
129	128	
126	128	
126	128	
126	128	
128	128	
128	128	
127	128	
126	128	
127	128	
127	128	
127	128	
128	128	
128	128	
127	128	
127	128	
128	128	
128	128	
127	128	
128	128	
126	128	
127	128	
128	128	
128	128	
127	128	
125	128	
127	128	
127	128	
129	127	
127	128	
126	127	
127	128	
128	127	
126	128	
128	127	
128	128	
128	127	
127	128	
128	127	
126	128	
128	127	
126	128	
127	127	
128	128	
128	127	
127	128	
129	127	
125	128	
128	128	
128	128	
128	128	
126	128	
129	128	
125	128	
128	128	
128	128	
127	127	
126	128	
127	127	
128	128	
127	128	
128	128	
127	128	
126	128	
130	127	
127	128	
128	127	
127	128	
128	127	
126	128	
127	128	
128	128	
127	128	
127	128	
127	128	
128	128	
127	128	
126	128	
127	128	
128	128	
126	127	
128	128	
128	127	
126	128	
126	127	
128	128	
126	127	
128	128	
127	127	
128	128	
127	128	
128	128	
127	128	
128	128	
128	128	
126	128	
128	128	
127	128	
128	128	
127	128	
127	128	
127	128	
128	128	
127	128	
127	128	
128	128	
126	127	
127	128	
128	127	
127	128	
129	127	
126	128	
129	127	
126	128	
128	127	
128	128	
127	128	
128	128	
128	128	
127	128	
128	128	
128	128	
126	128	
128	128	
127	128	
126	128	
130	128	
126	128	
130	128	
126	128	
128	128	
126	128	
127	128	
126	128	
128	128	
128	128	
126	128	
128	128	
126	127	
126	128	
128	128	
128	128	
128	128	
126	128	
129	128	
126	128	
127	128	
128	128	
129	128	
126	128	
128	128	
128	128	
126	128	
127	128	
128	127	
127	128	
128	127	
126	128	
127	128	
126	128	
128	128	
127	128	
129	128	
127	128	
127	128	
127	128	
128	128	
127	128	
129	128	
127	128	
128	128	
126	128	
128	127	
128	128	
129	128	
127	128	
128	128	
126	128	
126	127	
128	128	
128	127	
128	128	
128	128	
128	128	
126	128	
126	128	
127	128	
128	128	
126	128	
127	128	
127	128	
127	128	
127	128	
128	128	
128	128	
126	128	
128	128	
127	128	
127	128	
128	128	
127	128	
128	128	
127	128	
126	128	
128	127	
125	128	
128	128	
128	128	
128	128	
126	128	
126	127	
127	128	
128	128	
127	128	
127	128	
128	128	
127	128	
128	128	
128	127	
126	128	
128	128	
126	128	
126	128	
126	128	
128	128	
127	128	
128	128	
126	128	
128	128	
127	128	
128	128	
127	128	
126	128	
128	128	
126	128	
126	128	
128	128	
126	128	
129	128	
127	128	
127	128	
127	128	
127	127	
128	128	
128	127	
128	128	
128	128	
127	128	
127	128	
127	128	
128	127	
126	128	
127	128	
128	128	
128	128	
127	128	
128	128	
126	128	
127	128	
129	128	
127	128	
126	128	
127	128	
128	128	
127	127	
127	128	
128	127	
126	128	
128	128	
126	128	
128	127	
127	128	
126	128	
128	128	
128	127	
129	128	
128	128	
126	128	
128	128	
128	128	
128	128	
127	128	
128	128	
128	128	
126	128	
127	128	
126	128	
128	128	
127	128	
128	128	
127	128	
127	128	
126	128	
127	128	
128	128	
126	128	
128	128	
127	128	
128	128	
128	128	
127	128	
128	128	
126	128	
126	128	
128	128	
128	128	
127	128	
126	128	
127	128	
127	128	
127	128	
126	128	
128	128	
126	128	
126	128	
127	128	
128	128	
127	128	
127	128	
127	128	
127	128	
129	128	
126	128	
127	128	
127	128	
128	128	
127	127	
128	128	
128	128	
127	128	
128	128	
126	128	
128	128	
128	128	
128	128	
128	128	
126	128	
127	128	
129	128	
127	128	
128	127	
126	128	
128	127	
128	128	
128	128	
128	128	
128	128	
128	128	
127	128	
127	128	
127	128	
128	128	
127	128	
128	128	
126	128	
127	128	
126	128	
129	128	
127	127	
127	128	
128	127	
128	128	
126	128	
127	128	
128	128	
127	128	
129	128	
128	128	
128	128	
126	128	
126	128	
128	128	
128	128	
128	128	
128	128	
125	128	
128	128	
128	128	
128	128	
126	128	
128	128	
128	128	
127	128	
126	128	
128	127	
128	128	
128	128	
126	128	
128	128	
127	128	
128	128	
129	128	
126	128	
126	128	
128	128	
126	128	
129	128	
127	128	
127	128	
126	128	
128	128	
126	128	
128	128	
128	128	
128	128	
127	128	
128	128	
125	128	
128	128	
127	128	
128	127	
126	128	
126	128	
128	128	
128	128	
128	128	
127	128	
127	128	
126	127	
128	128	
129	127	
128	128	
127	128	
128	128	
125	128	
127	128	
127	128	
127	128	
128	127	
128	128	
126	127	
128	128	
126	128	
128	128	
127	128	
126	128	
128	127	
128	128	
128	127	
126	128	
126	128	
127	128	
126	128	
128	128	
126	128	
128	128	
128	128	
126	128	
126	128	
128	128	
127	127	
126	128	
128	127	
128	128	
127	127	
126	128	
127	127	
126	128	
128	127	
128	128	
128	128	
128	128	
128	128	
128	128	
127	128	
128	128	
127	128	
127	128	
127	127	
127	128	
128	127	
128	128	
128	127	
126	128	
128	127	
127	128	
127	127	
128	128	
127	127	
128	128	
126	127	
128	128	
126	127	
128	128	
129	128	
128	128	
127	128	
126	128	
127	128	
126	128	
128	128	
127	128	
128	128	
127	128	
128	127	
127	128	
126	127	
126	128	
128	128	
127	128	
128	127	
126	128	
127	127	
